,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,Attrition,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes,DailyRate,MonthlyIncome
1312,24,1,2,2,2,7,3,1,12,0,4,2,4,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.0476878612716763,-0.015986227250368912
1313,23,12,2,4,3,9,4,1,13,0,5,4,5,2,0,0,0,0,0,1,0,0,0,1,1,0,-0.33670520231213874,-0.500491883915396
1314,40,11,3,4,3,9,3,1,11,1,10,4,10,9,0,0,0,0,0,0,1,0,1,0,1,0,-0.16184971098265896,0.4035907525823906
1315,40,2,2,2,3,2,2,3,14,1,15,3,11,8,0,0,0,1,0,0,0,0,1,0,1,0,-0.5202312138728323,0.24471224790949336
1316,25,2,3,3,3,5,2,4,14,0,6,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.7153179190751445,-0.6136251844564683
1317,30,1,2,4,3,9,2,1,13,0,12,2,12,8,0,0,0,0,1,0,0,0,1,0,1,0,0.1546242774566474,-0.22970978848991638
1318,25,2,1,4,3,9,3,6,19,1,7,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0.25,-0.17338908017707821
1319,47,25,3,1,3,7,3,2,23,0,25,3,17,14,0,0,0,0,1,0,0,0,0,1,1,0,0.5433526011560693,0.9717166748647319
1320,33,1,2,2,2,9,3,1,12,3,1,2,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7355491329479769,-0.6576487948844073
1321,38,1,4,4,3,2,2,0,15,2,16,3,15,13,0,0,1,0,0,0,0,0,1,0,1,0,0.7471098265895953,-0.059517953762911954
1322,31,2,2,1,3,8,3,0,19,1,3,3,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0.5057803468208093,-0.397196261682243
1323,38,6,4,1,2,6,3,2,11,1,10,3,8,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.4277456647398844,0.15715691096901133
1324,42,18,4,4,3,4,1,6,17,1,9,2,4,3,0,0,1,0,0,0,0,1,0,0,0,1,-0.3569364161849711,0.17904574520413183
1325,41,1,3,4,3,4,4,3,22,1,12,3,5,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.23410404624277456,-0.4672897196261682
1326,47,1,1,3,3,3,2,0,18,2,14,1,13,8,0,0,0,0,1,0,0,0,1,0,1,0,0.5173410404624278,1.7892277422528284
1327,35,11,4,4,3,9,3,7,11,1,5,3,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0.9913294797687862,-0.4972946384653222
1328,22,1,2,4,3,4,3,0,12,0,4,4,3,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.3222543352601156,-0.32144613871126415
1329,35,9,4,2,3,4,3,1,19,0,10,3,10,7,0,0,0,0,1,0,0,0,0,1,1,0,0.8540462427745664,0.10231185440236104
1330,33,15,2,2,3,7,4,0,13,1,10,3,9,7,0,0,0,0,1,0,0,0,1,0,0,1,-0.43786127167630057,0.048204623708804725
1331,32,29,4,3,2,9,2,1,13,0,6,3,6,2,0,0,1,0,0,0,0,0,0,1,1,0,-0.7760115606936416,-0.4537629119527791
1332,40,1,4,1,3,9,4,8,19,2,8,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.37716763005780346,-0.5597638957206099
1333,32,1,4,2,2,8,2,0,14,1,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.8236994219653179,-0.5934579439252337
1334,39,24,1,1,3,4,4,7,13,0,18,3,7,7,0,0,1,0,0,0,0,0,0,1,1,0,-0.9942196531791907,-0.1411706837186424
1335,38,10,3,2,1,3,3,3,12,1,20,3,18,16,0,0,0,0,1,0,0,0,1,0,1,0,-0.8713872832369942,2.0964092474176095
1336,32,1,4,3,3,2,4,1,19,2,14,3,14,10,0,0,0,1,0,0,0,0,1,0,1,0,-0.004335260115606936,1.411706837186424
1337,37,10,3,3,4,3,4,1,25,1,16,3,16,11,0,0,1,0,0,0,0,0,1,0,0,1,-0.9291907514450867,2.2287260206591246
1338,25,8,2,1,3,2,3,0,22,1,6,2,5,3,0,0,0,0,0,1,0,1,0,0,0,1,0.8352601156069365,0.05533694048204624
1339,52,29,4,1,3,8,4,2,15,2,16,2,9,8,0,0,1,0,0,0,0,1,0,0,1,0,-0.31647398843930635,-0.2951303492375799
1340,44,1,3,2,3,4,4,6,12,0,6,3,4,3,0,0,0,0,1,0,0,0,0,1,0,1,0.33670520231213874,-0.5523856369896705
1341,21,5,1,3,3,8,1,1,11,0,2,3,2,2,0,0,0,0,1,0,0,0,0,1,0,1,-0.43786127167630057,-0.5661583866207575
1342,23,9,3,4,3,8,1,1,19,1,1,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.2398843930635838,-0.7112641416625677
1343,36,3,3,1,2,2,4,0,19,2,10,3,9,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.3569364161849711,0.7284800787014265
1344,36,4,2,4,3,6,2,7,13,3,18,3,4,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.1676300578034682,0.11042793900639448
1345,56,1,4,3,3,7,3,1,21,1,13,2,13,12,0,0,1,0,0,0,0,1,0,0,1,0,-0.19797687861271676,0.39940973930152485
1346,29,1,4,1,3,4,4,9,14,3,4,4,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0.4161849710982659,0.025823905558288243
1347,56,7,2,4,3,9,3,8,11,1,14,1,10,9,1,0,0,0,0,0,1,0,1,0,1,0,-0.7138728323699421,-0.5762420068863748
1348,41,28,4,1,2,6,2,0,23,1,21,3,20,7,0,0,1,0,0,0,0,0,1,0,1,0,-0.3208092485549133,2.1859321200196753
1349,34,28,3,4,2,2,3,1,21,2,8,3,8,7,0,0,0,1,0,0,0,0,1,0,1,0,-0.14450867052023122,0.49926217412690604
1350,36,15,4,4,1,2,4,1,24,1,15,2,15,12,0,0,0,1,0,0,0,1,0,0,1,0,-0.726878612716763,0.1780619773733399
1351,41,3,3,3,2,2,2,2,11,1,14,3,5,4,0,0,1,0,0,0,0,1,0,0,1,0,0.18208092485549132,1.0467289719626167
1352,32,2,3,4,3,4,1,1,14,0,4,3,4,2,0,0,0,0,0,0,1,0,0,1,1,0,-0.39739884393063585,-0.5516478111165765
1353,35,26,4,3,3,5,4,1,16,0,9,3,9,0,0,0,1,0,0,0,0,0,0,1,0,1,0.49421965317919075,1.0218888342351204
1354,38,10,2,1,3,2,4,1,11,1,10,3,10,7,0,0,1,0,0,0,0,0,1,0,1,0,-0.6632947976878613,0.16256763403836694
1355,50,1,4,2,3,2,3,7,12,2,12,3,6,3,1,0,1,0,0,0,0,1,0,0,1,0,0.1069364161849711,0.5031972454500738
1356,36,11,4,2,2,2,4,4,13,1,8,2,6,3,0,0,0,1,0,0,0,0,1,0,1,0,0.45664739884393063,0.48450565666502704
1357,45,20,3,4,3,2,3,8,15,0,8,3,5,3,0,0,1,0,0,0,0,0,0,1,1,0,-0.6213872832369942,0.04131824889326119
1358,40,2,4,3,2,4,3,2,14,0,8,3,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0.7485549132947977,-0.4606492867683227
1359,35,18,4,3,3,7,3,1,14,2,10,4,10,2,0,0,1,0,0,0,0,0,1,0,0,1,0.5708092485549133,0.24766355140186916
1360,40,2,4,3,3,4,3,2,14,3,20,3,5,3,0,0,0,0,1,0,0,0,1,0,1,0,0.5635838150289018,-0.6593703885882931
1361,35,1,4,3,1,4,4,1,12,1,4,3,4,3,0,0,1,0,0,0,0,0,1,0,1,0,-0.7471098265895953,-0.4193310378750615
1362,29,13,2,4,2,9,2,4,13,1,10,3,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0.8294797687861272,-0.161583866207575
1363,29,28,4,4,2,4,1,1,14,0,5,1,5,4,0,0,0,0,1,0,0,0,0,1,1,0,-0.48554913294797686,-0.220609936055091
1364,50,28,3,4,2,2,1,4,13,1,20,3,3,2,1,0,0,1,0,0,0,1,0,0,0,1,-0.569364161849711,1.5179537629119528
1365,39,24,1,2,2,2,4,0,11,1,21,2,20,9,0,0,0,1,0,0,0,0,1,0,1,0,-0.11849710982658959,1.8074274471224792
1366,31,5,3,2,3,6,1,0,19,0,10,3,9,4,0,0,0,0,1,0,0,0,0,1,1,0,-0.6921965317919075,1.292179045745204
1367,26,5,3,4,2,8,3,0,18,0,5,3,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0.5245664739884393,-0.4220363994097393
1368,36,23,2,3,4,9,4,4,17,1,17,3,5,2,0,0,0,0,1,0,0,0,1,0,1,0,0.11560693641618497,-0.5191834727004427
1369,39,6,1,4,2,7,1,4,15,1,9,3,7,7,0,0,0,0,1,0,0,0,1,0,1,0,-0.27601156069364163,1.3057058534185932
1370,27,4,3,2,4,6,2,1,20,1,6,3,6,2,0,0,1,0,0,0,0,0,1,0,0,1,-0.9378612716763006,0.35907525823905556
1371,49,2,3,4,2,2,2,2,14,0,17,2,9,6,0,0,0,0,1,0,0,0,1,0,1,0,0.31647398843930635,0.17412690605017217
1372,34,8,3,2,4,9,3,2,12,0,6,4,4,3,0,0,0,0,1,0,0,0,1,0,1,0,-0.2543352601156069,-0.06837186424003935
